,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
80,,"POLYGON ((49.9639952 53.0889952, 49.9641885 53.0890059, 49.9642709 53.0883499, 49.9640727 53.0883406, 49.9639952 53.0889952))",Молодёжная улица,5А,POINT (49.96413202579189 53.08867159095573),53.08867159095573,49.96413202579189,Новокуйбышевск Молодёжная улица 5А
81,,"POLYGON ((49.9649428 53.0883198, 49.9651315 53.088329, 49.9650473 53.0889493, 49.9648588 53.0889401, 49.9649428 53.0883198))",Киевская улица,15А,POINT (49.964995107628695 53.088634495555944),53.08863449555594,49.964995107628695,Новокуйбышевск Киевская улица 15А
82,,"POLYGON ((49.9647061 53.0891998, 49.9647927 53.0892034, 49.9647831 53.0892875, 49.9653563 53.0893111, 49.9653619 53.0892619, 49.9655131 53.0892681, 49.965493 53.0894444, 49.9653229 53.0894374, 49.9653197 53.0894655, 49.9647708 53.089443, 49.9647744 53.0894115, 49.9646825 53.0894078, 49.9647061 53.0891998))",улица Дзержинского,16А к2,POINT (49.965089869100275 53.08936212095462),53.08936212095462,49.96508986910028,Новокуйбышевск улица Дзержинского 16А к2
83,,"POLYGON ((49.9638707 53.0891206, 49.9639817 53.0892288, 49.963067 53.0895634, 49.9629624 53.0894628, 49.9638707 53.0891206))",улица Дзержинского,14А,POINT (49.9634756865777 53.08934194207216),53.08934194207216,49.9634756865777,Новокуйбышевск улица Дзержинского 14А
84,"СОК ""Нептун""","POLYGON ((49.9645412 53.0898243, 49.9648931 53.0901718, 49.9650604 53.0901107, 49.9651014 53.0901481, 49.965185 53.0901149, 49.9651465 53.0900792, 49.9652136 53.0900547, 49.9648616 53.0897073, 49.9645412 53.0898243))",улица Дзержинского,16А к1,POINT (49.96488425120595 53.08994440138643),53.08994440138643,49.96488425120595,Новокуйбышевск улица Дзержинского 16А к1
85,,"POLYGON ((49.9641026 53.0903861, 49.9640654 53.0903484, 49.9642566 53.0902802, 49.9639404 53.0899607, 49.963894 53.0899773, 49.9638179 53.0899005, 49.9640876 53.0898041, 49.9645611 53.0902822, 49.9643261 53.0903661, 49.9642823 53.0903219, 49.9641026 53.0903861))",улица Дзержинского,16А,POINT (49.96420102644048 53.09009482959685),53.09009482959685,49.96420102644048,Новокуйбышевск улица Дзержинского 16А
86,,"POLYGON ((49.965814 53.0888587, 49.9660939 53.0888705, 49.9661118 53.0887169, 49.9665443 53.0887352, 49.9665256 53.0888954, 49.9668202 53.0889078, 49.9668343 53.0887877, 49.966933 53.0887919, 49.9669039 53.0890404, 49.967112 53.0890492, 49.9671595 53.0886437, 49.9669459 53.0886347, 49.9669338 53.0887377, 49.9668395 53.0887337, 49.9668505 53.0886393, 49.9658446 53.0885969, 49.965814 53.0888587))",Киевская улица,15,POINT (49.96655329378635 53.088764970715815),53.088764970715815,49.96655329378635,Новокуйбышевск Киевская улица 15
87,,"POLYGON ((49.9857431 53.0861332, 49.9858245 53.0860282, 49.9876066 53.0865268, 49.9875252 53.0866318, 49.9857431 53.0861332))",улица Карбышева,10,POINT (49.98667484999999 53.08633),53.08633,49.98667484999999,Новокуйбышевск улица Карбышева 10
88,,"POLYGON ((49.987588 53.0871844, 49.987775 53.0872375, 49.9880989 53.0868258, 49.987912 53.0867727, 49.987588 53.0871844))",улица Карбышева,8,POINT (49.98784346231914 53.08700511474982),53.08700511474982,49.98784346231914,Новокуйбышевск улица Карбышева 8
90,,"POLYGON ((49.9847153 53.0863358, 49.9848961 53.0863867, 49.9851887 53.0860121, 49.9850079 53.0859612, 49.9847153 53.0863358))",улица Карбышева,12,POINT (49.984952 53.08617395000001),53.08617395000001,49.984952,Новокуйбышевск улица Карбышева 12
92,,"POLYGON ((49.9828397 53.0853296, 49.982925 53.0852192, 49.9845538 53.0856733, 49.9844685 53.0857837, 49.9828397 53.0853296))",улица Карбышева,14,POINT (49.983696749999986 53.085501449999995),53.08550145,49.98369674999999,Новокуйбышевск улица Карбышева 14
93,,"POLYGON ((49.9819184 53.0855504, 49.9820991 53.0855976, 49.9823692 53.0852245, 49.9821884 53.0851773, 49.9819184 53.0855504))",улица Карбышева,16,POINT (49.98214378635792 53.08538743576446),53.08538743576446,49.98214378635792,Новокуйбышевск улица Карбышева 16
94,,"POLYGON ((49.982039 53.0850688, 49.9821068 53.084982, 49.9826665 53.0851398, 49.9826005 53.0852244, 49.9826847 53.0852481, 49.9826436 53.0853006, 49.9819292 53.0850993, 49.9819686 53.085049, 49.982039 53.0850688))",улица Карбышева,16Б,POINT (49.98233356372305 53.085134499238066),53.08513449923807,49.98233356372305,Новокуйбышевск улица Карбышева 16Б
95,,"POLYGON ((49.9807762 53.0848068, 49.9808554 53.0846898, 49.9818229 53.0849261, 49.9817436 53.0850432, 49.9807762 53.0848068))",улица Карбышева,18,POINT (49.981299598729215 53.0848664926866),53.0848664926866,49.981299598729215,Новокуйбышевск улица Карбышева 18
96,,"POLYGON ((49.9817353 53.086311, 49.9816279 53.0862027, 49.9813772 53.0862924, 49.9814721 53.0863881, 49.9813174 53.0864435, 49.9814121 53.0865391, 49.9815652 53.0864843, 49.9816959 53.0866162, 49.9815529 53.0866674, 49.98165 53.0867653, 49.9817962 53.0867131, 49.9818894 53.0868071, 49.9821414 53.086717, 49.9820463 53.086621, 49.9818909 53.0866765, 49.9817777 53.0865623, 49.9819285 53.0865084, 49.9818294 53.0864084, 49.9816822 53.0864611, 49.9815863 53.0863643, 49.9817353 53.086311))",улица Карбышева,22А,POINT (49.98169635122833 53.0865228864233),53.0865228864233,49.98169635122833,Новокуйбышевск улица Карбышева 22А
97,,"POLYGON ((49.9802813 53.0867282, 49.9804466 53.0866639, 49.9807999 53.0869916, 49.9806346 53.0870559, 49.9802813 53.0867282))",улица Карбышева,26,POINT (49.9805406 53.086859900000015),53.086859900000015,49.9805406,Новокуйбышевск улица Карбышева 26
98,,"POLYGON ((49.9800883 53.0861535, 49.9802535 53.0860892, 49.9806068 53.0864168, 49.9804415 53.0864811, 49.9800883 53.0861535))",улица Карбышева,24,POINT (49.980347538700975 53.08628516118927),53.08628516118927,49.980347538700975,Новокуйбышевск улица Карбышева 24
99,,"POLYGON ((49.9807786 53.0852097, 49.9809456 53.085147, 49.9812899 53.0854781, 49.9811228 53.0855408, 49.9807786 53.0852097))",улица Карбышева,18А,POINT (49.98103423848762 53.08534391145461),53.08534391145461,49.98103423848762,Новокуйбышевск улица Карбышева 18А
100,,"POLYGON ((49.9795498 53.0850036, 49.9796588 53.0851008, 49.9804976 53.0847615, 49.9803886 53.0846643, 49.9795498 53.0850036))",улица Карбышева,20,POINT (49.980023700000004 53.084882549999996),53.08488255,49.9800237,Новокуйбышевск улица Карбышева 20
101,,"POLYGON ((49.9829694 53.0858402, 49.9831278 53.0857859, 49.9833787 53.0860496, 49.9832203 53.086104, 49.9829694 53.0858402))",улица Карбышева,14А,POINT (49.9831740556935 53.08594493624616),53.08594493624616,49.9831740556935,Новокуйбышевск улица Карбышева 14А
102,,"POLYGON ((49.9796303 53.0853252, 49.9798001 53.0852591, 49.9805471 53.0859519, 49.9803773 53.086018, 49.9796303 53.0853252))",улица Карбышева,22,POINT (49.9800887 53.08563855),53.08563855,49.9800887,Новокуйбышевск улица Карбышева 22
103,,"POLYGON ((49.9867446 53.0921749, 49.9869131 53.0921133, 49.9863524 53.0915598, 49.9861839 53.0916214, 49.9867446 53.0921749))",проспект Победы,35А,POINT (49.98654850000001 53.09186735),53.09186735,49.98654850000001,Новокуйбышевск проспект Победы 35А
104,,"POLYGON ((49.9845088 53.0924117, 49.9847031 53.0924522, 49.9851807 53.0916263, 49.9849864 53.0915858, 49.9845088 53.0924117))",проспект Победы,33,POINT (49.98484475 53.09201899999999),53.09201899999999,49.98484475,Новокуйбышевск проспект Победы 33
105,,"POLYGON ((49.9849063 53.0928089, 49.9851006 53.0928494, 49.9855782 53.0920235, 49.9853839 53.091983, 49.9849063 53.0928089))",проспект Победы,33А,POINT (49.98524225 53.0924162),53.0924162,49.98524225,Новокуйбышевск проспект Победы 33А
106,,"POLYGON ((49.9860545 53.091139, 49.9861534 53.0912351, 49.9852593 53.091567, 49.9851604 53.091471, 49.9860545 53.091139))",проспект Победы,35,POINT (49.98565695543241 53.09135300349798),53.09135300349798,49.98565695543241,Новокуйбышевск проспект Победы 35
107,,"POLYGON ((49.9835022 53.0921175, 49.9836011 53.0922136, 49.982707 53.0925455, 49.9826081 53.0924495, 49.9835022 53.0921175))",проспект Победы,29,POINT (49.98310465543241 53.09233150349798),53.09233150349798,49.98310465543241,Новокуйбышевск проспект Победы 29
108,,"POLYGON ((49.985456 53.0929041, 49.9856369 53.092943, 49.9859958 53.0923398, 49.9858149 53.092301, 49.985456 53.0929041))",проспект Победы,33Б,POINT (49.985725893493026 53.09262199013563),53.09262199013563,49.98572589349303,Новокуйбышевск проспект Победы 33Б
109,,"POLYGON ((49.9836871 53.093278, 49.9838488 53.0932201, 49.9832951 53.0926626, 49.9831334 53.0927205, 49.9836871 53.093278))",проспект Победы,27А,POINT (49.9834911 53.09297029999999),53.09297029999999,49.9834911,Новокуйбышевск проспект Победы 27А
110,,"POLYGON ((49.9842785 53.0930666, 49.9844402 53.0930087, 49.9838865 53.0924511, 49.9837248 53.092509, 49.9842785 53.0930666))",проспект Победы,29А,POINT (49.98408250000001 53.09275885),53.09275885,49.98408250000001,Новокуйбышевск проспект Победы 29А
111,,"POLYGON ((49.9815155 53.0942141, 49.9816888 53.0942508, 49.9821693 53.0934341, 49.981996 53.0933973, 49.9815155 53.0942141))",улица Свердлова,11А,POINT (49.981842410513295 53.09382405412405),53.09382405412405,49.981842410513295,Новокуйбышевск улица Свердлова 11А
112,,"POLYGON ((49.9818311 53.0933489, 49.9820043 53.0933857, 49.9824849 53.0925689, 49.9823116 53.0925322, 49.9818311 53.0933489))",проспект Победы,27,POINT (49.98215798536382 53.09295891102715),53.09295891102715,49.98215798536382,Новокуйбышевск проспект Победы 27
113,,"POLYGON ((49.9821138 53.0943407, 49.9822871 53.0943775, 49.9827676 53.0935608, 49.9826785 53.0935427, 49.982591 53.0935247, 49.9821138 53.0943407))",улица Свердлова,9А,POINT (49.98244046942915 53.09394995388656),53.09394995388656,49.98244046942915,Новокуйбышевск улица Свердлова 9А
114,,"POLYGON ((49.9827021 53.0944709, 49.9828754 53.0945076, 49.9833559 53.0936909, 49.9831826 53.0936541, 49.9827021 53.0944709))",улица Свердлова,7А,POINT (49.98302901051328 53.09408085412404),53.09408085412404,49.98302901051328,Новокуйбышевск улица Свердлова 7А
115,,"POLYGON ((49.9807342 53.0947224, 49.9809091 53.0947608, 49.9812884 53.0941384, 49.9811135 53.0940999, 49.9807342 53.0947224))",улица Свердлова,11,POINT (49.981011307646675 53.09443035860882),53.09443035860882,49.98101130764668,Новокуйбышевск улица Свердлова 11
116,,"POLYGON ((49.9811385 53.0951305, 49.9813134 53.095169, 49.9816927 53.0945465, 49.9815177 53.094508, 49.9811385 53.0951305))",улица Свердлова,9,POINT (49.981415591383524 53.09483847395408),53.09483847395408,49.98141559138352,Новокуйбышевск улица Свердлова 9
117,,"POLYGON ((49.9815368 53.095511, 49.9817118 53.0955494, 49.982091 53.094927, 49.9819161 53.0948885, 49.9815368 53.095511))",улица Свердлова,7,POINT (49.98181391625579 53.09521898466248),53.09521898466248,49.98181391625579,Новокуйбышевск улица Свердлова 7
118,,"POLYGON ((49.9819243 53.0959019, 49.9820992 53.0959403, 49.9824785 53.0953179, 49.9823035 53.0952794, 49.9819243 53.0959019))",улица Свердлова,5,POINT (49.98220139902648 53.09560983256684),53.09560983256684,49.98220139902648,Новокуйбышевск улица Свердлова 5
119,,"POLYGON ((49.9823223 53.0962743, 49.9824972 53.0963128, 49.9828765 53.0956903, 49.9827016 53.0956519, 49.9823223 53.0962743))",улица Свердлова,3,POINT (49.98259939235331 53.095982341391185),53.09598234139119,49.98259939235331,Новокуйбышевск улица Свердлова 3
120,,"POLYGON ((49.982682 53.0951433, 49.9828324 53.0952323, 49.9840795 53.0944728, 49.9839291 53.0943838, 49.982682 53.0951433))",улица Свердлова,5А,POINT (49.983380749999995 53.094808050000005),53.094808050000005,49.98338075,Новокуйбышевск улица Свердлова 5А
121,,"POLYGON ((49.9833024 53.0955189, 49.9834275 53.0955936, 49.9844522 53.0949745, 49.9843271 53.0948998, 49.9833024 53.0955189))",улица Свердлова,3А,POINT (49.983877299999996 53.09524670000001),53.09524670000001,49.9838773,Новокуйбышевск улица Свердлова 3А
122,,"POLYGON ((49.9837387 53.0957828, 49.9838652 53.0958566, 49.9848783 53.0952307, 49.9847518 53.0951568, 49.9837387 53.0957828))",улица Свердлова,1А,POINT (49.98430855467363 53.09550669017902),53.09550669017902,49.98430855467363,Новокуйбышевск улица Свердлова 1А
123,,"POLYGON ((49.9841646 53.0960463, 49.9842911 53.0961202, 49.9853042 53.0954943, 49.9851777 53.0954204, 49.9841646 53.0960463))",улица Ворошилова,2А,POINT (49.984734399999994 53.0957703),53.0957703,49.9847344,Новокуйбышевск улица Ворошилова 2А
124,,"POLYGON ((49.9840773 53.0966486, 49.984204 53.0967223, 49.9852151 53.0960953, 49.9850884 53.0960216, 49.9840773 53.0966486))",улица Ворошилова,2,POINT (49.9846462 53.09637195),53.09637195,49.9846462,Новокуйбышевск улица Ворошилова 2
125,,"POLYGON ((49.982503 53.0964589, 49.9825687 53.0963464, 49.9839421 53.0966356, 49.9838764 53.096748, 49.982503 53.0964589))",улица Свердлова,1,POINT (49.983222459577064 53.096547205564086),53.096547205564086,49.98322245957706,Новокуйбышевск улица Свердлова 1
126,,"POLYGON ((49.9857232 53.0957687, 49.9858568 53.0958464, 49.9853917 53.0961349, 49.9852581 53.0960572, 49.9857232 53.0957687))",улица Ворошилова,4,POINT (49.985557449999995 53.09595180000001),53.09595180000001,49.98555745,Новокуйбышевск улица Ворошилова 4
127,,"POLYGON ((49.9806722 53.0938526, 49.9807673 53.0939448, 49.9802155 53.0941501, 49.9801205 53.0940579, 49.9806722 53.0938526))",улица Свердлова,13,POINT (49.98044388944882 53.094001346016285),53.094001346016285,49.98044388944882,Новокуйбышевск улица Свердлова 13
128,,"POLYGON ((49.9840645 53.09408, 49.9840285 53.0941016, 49.9839628 53.0940622, 49.9839979 53.0940411, 49.9839078 53.093987, 49.9840697 53.0938899, 49.9839841 53.0938384, 49.9840287 53.0938116, 49.984055 53.0938274, 49.9841338 53.0937801, 49.9841938 53.0938162, 49.9842894 53.0937588, 49.9844192 53.0938368, 49.9844511 53.0938176, 49.9844966 53.093845, 49.984431 53.0938844, 49.9843989 53.0938651, 49.984252 53.0939536, 49.9842867 53.0939744, 49.9843605 53.0939299, 49.9844486 53.0939826, 49.9843725 53.0940284, 49.9844211 53.0940574, 49.9846043 53.0939469, 49.9847312 53.0940228, 49.9847697 53.0939995, 49.9848201 53.0940297, 49.9847562 53.0940682, 49.9847235 53.0940487, 49.9846438 53.0940968, 49.9846958 53.0941279, 49.9846296 53.0941678, 49.9845735 53.0941344, 49.9843677 53.0942586, 49.9843878 53.0942706, 49.9843579 53.0942886, 49.9842928 53.0942496, 49.984329 53.0942278, 49.9842268 53.0941666, 49.9843407 53.0940981, 49.984161 53.0939904, 49.9840382 53.0940642, 49.9840645 53.09408))",улица Свердлова,5В,POINT (49.98432869527713 53.09400331209025),53.09400331209025,49.98432869527713,Новокуйбышевск улица Свердлова 5В
